,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank
3825,Pinks,9201.0,9.0,225.92834169999998,0.799,252.61994539999998,Education,598.9776433,396.1349758,325.4746482
3826,Turquoises,6084.0,8.0,110.6191028,3.9160000000000004,53.87771867,Financial,476.0972908,459.5233888,399.8656385
3827,Purples,3994.0,,825.0842675,12.005999999999998,244.9739321,Financial,1.450377646,33.554836200000004,36.70610662
3828,Purples,4349.0,10.0,858.3691625,11.651,245.37371800000003,Social,0.926278475,2.066836574,10.320917
3829,Khakis,7420.0,6.0,65.02614473,2.58,67.55979127,Financial,463.5980864,446.12521339999995,499.10136229999995
3830,Greens,3573.0,13.0,255.050137,6.4270000000000005,53.4262593,Social,655.9756304,511.56470930000006,298.5342893
3831,Khakis,3703.0,9.0,206.9062927,6.297000000000001,124.5626672,Environment,422.3356307,395.34733719999997,339.2944311
3832,Browns,3123.0,11.0,573.9301448,12.877,102.1981566,Financial,111.5740408,368.57502410000006,98.44233154
3833,Purples,6671.0,15.0,710.4697021000001,9.329,225.6199442,Environment,114.8047728,42.40026915,116.6016159
3834,Turquoises,9783.0,11.0,84.24861602,0.217,225.26120899999998,Social,491.84213550000004,469.7375003,421.79859550000003
3835,Browns,4402.0,12.0,710.1542499,11.597999999999999,197.60838940000002,Financial,2.393453629,153.9989272,129.8783426
3836,Blues,3569.0,13.0,230.67110350000002,10.431,681.7541936000001,Environment,576.1364474999999,286.60187149999996,543.2855415
3837,Whites,8603.0,8.0,33.54184298,1.3969999999999998,149.3259135,Healthcare,468.80815020000006,497.2695762,512.0278227
3838,Browns,7523.0,12.0,394.1652793,8.477,108.38803659999999,Financial,391.61684249999996,467.00472829999995,
3839,Turquoises,5547.0,10.0,216.9219429,4.453,90.15911817,Social,517.7509193,382.9217211,318.2509675
3840,Greys,8816.0,6.0,96.44690138,3.1839999999999997,216.99140669999997,Foreign_Affairs,464.94152080000003,586.7948132,476.77139189999997
3841,Browns,7151.0,12.0,713.793243,8.849,203.11792350000002,,27.92155948,262.1144119,20.36139993
3842,Browns,7754.0,14.0,692.0108482,8.246,40.44459082,Environment,21.56502433,159.06965480000002,134.287698
3843,Reds,3584.0,10.0,166.4984541,8.416,46.03973052,Foreign_Affairs,641.2967206000001,412.2504162,507.5486768999999
3844,Oranges,4580.0,11.0,311.1143187,7.42,193.80239630000003,Other,270.940502,335.1620527,630.9668538999999
3845,Reds,6248.0,7.0,169.7839651,5.752000000000001,138.89999880000002,Foreign_Affairs,650.9506319,431.3701248,463.5247784
3846,Turquoises,3643.0,10.0,145.8983456,6.357,215.8089784,Financial,528.930801,417.66703989999996,383.0785748
3847,Khakis,4626.0,8.0,226.03113829999998,5.374,42.87253747,Environment,410.8890185,378.5467057,331.4817347
3848,Browns,9742.0,11.0,506.9284587,6.257999999999999,102.7809082,Financial,227.99334930000003,327.5621787,108.52325490000001
3849,Khakis,7523.0,9.0,61.23582584,2.477,206.9868003,Environment,461.11659249999997,461.9977327,
3850,Oranges,9724.0,5.0,324.4913849,2.276,78.70113242,Military,564.5035707000001,679.4544529,237.4546752
3851,Greens,8098.0,12.0,262.9488513,1.902,131.25064129999998,Financial,670.1130977999999,506.3431032,299.5919228
3852,Purples,5047.0,13.0,530.5192793000001,10.953,190.6148335,Environment,10.51288579,342.35071489999996,369.61681989999994
3853,Turquoises,,12.0,117.422517,1.517,31.28090153,Financial,526.6364736,482.7433369,386.948006
3854,Turquoises,3580.0,9.0,137.063198,6.42,74.57193673,Financial,431.04707790000003,399.74447480000003,436.90765130000005
3855,Browns,5061.0,16.0,391.7974613,10.939,89.43734427,Education,265.4316697,330.7598896,235.7260244
3856,Khakis,3627.0,6.0,223.16038700000001,6.372999999999999,93.69059200000001,Financial,395.1019721,408.92302789999997,325.3519332
3857,Blues,8964.0,14.0,512.983667,5.0360000000000005,627.2882501,Education,203.2866203,871.5545624,307.4886494
3858,Greens,6687.0,8.0,264.5525015,3.313,91.3341865,Financial,617.8337902000001,499.65489929999995,263.1390601
3859,Browns,9092.0,12.0,516.9545393,6.9079999999999995,42.84509592,Education,91.74712713,328.6641288,233.1374759
3860,Turquoises,9490.0,16.0,121.2550074,0.51,42.26217337,Education,435.9167384,409.58705410000005,450.7901269999999
3861,Violets,8368.0,12.0,,7.632000000000001,52.48355884,Social,61.93581561,32.06985531,37.73162183
3862,Khakis,5372.0,10.0,93.88314736,4.628,107.49721470000001,Education,440.7412177,435.3945705,466.4056471
3863,Turquoises,3428.0,8.0,160.6613232,6.572,261.6289793,Financial,526.6415532,373.6667111,404.38520760000006
3864,Yellows,3233.0,14.0,153.6668216,10.767000000000001,-64.39546193,Education,353.8825858,545.6353989,513.438888
3865,Yellows,5189.0,10.0,106.5174595,8.811,21.63562285,Healthcare,396.0855313,507.516625,522.1642218999999
3866,Greens,4903.0,15.0,254.2843417,5.0969999999999995,143.3683449,Education,655.9543942,519.7110313999999,300.12446719999997
3867,Yellows,8496.0,13.0,257.91152830000004,5.504,30.03141079,Healthcare,626.0316188999999,353.6762874,670.9495792
3868,Turquoises,3526.0,14.0,183.0692177,6.474,212.20211469999998,Healthcare,444.3101216,425.5101619,342.3160124
3869,Khakis,6399.0,9.0,271.5555202,3.6010000000000004,179.15914730000003,Environment,387.2154514,355.8921457,299.3635813
3870,Turquoises,9199.0,9.0,155.6640194,0.8009999999999999,41.62775834,Financial,502.97655189999995,407.7495135,374.6513869
3871,Khakis,8968.0,9.0,226.729296,1.032,194.46214519999998,Environment,420.34522649999997,385.79745069999996,321.06127180000004
3872,Yellows,3998.0,12.0,314.2171924,10.002,31.82695246,Education,362.4304209,343.1532753,265.0400889
3873,Browns,6341.0,11.0,460.62886430000003,9.658999999999999,41.12790827,Financial,186.3597577,324.1542955,212.09891069999998
3874,Turquoises,8615.0,13.0,129.8893957,1.385,57.75289876,Healthcare,,414.3679518,408.06172180000004
3875,Pinks,9323.0,8.0,212.1140653,0.677,312.1284462,Social,466.72438789999995,625.5501981000001,667.6969232999999
3876,Greens,7046.0,13.0,271.5358456,2.9539999999999997,156.7545375,Environment,667.7687837999999,537.6108817,289.8315622
3877,Reds,7892.0,10.0,131.9842875,4.1080000000000005,127.18772859999999,Foreign_Affairs,577.6702762,418.8146866,430.745937
3878,Blues,8451.0,8.0,697.9401819,5.5489999999999995,733.0410445,Financial,37.777727,884.9626454,146.0581552
3879,Khakis,5041.0,5.0,210.5078965,4.959,220.57632400000003,Financial,412.6760627,386.28938270000003,345.8636968
3880,Turquoises,3210.0,11.0,152.35474440000002,6.79,101.5529416,Environment,452.2017363,396.5938169,398.83451460000003
3881,Khakis,7686.0,7.0,41.71593706,2.314,105.36037069999999,Social,489.8745495,460.35408049999995,491.88238190000004
3882,Blues,4848.0,,494.96460099999996,,422.0092992,Social,695.3036473,778.8292961,859.3058102
3883,Browns,4210.0,11.0,279.75059469999997,11.79,75.49642995,Social,287.4757065,409.9826758,341.915525
3884,Turquoises,5808.0,13.0,175.0107735,4.192,161.06340680000002,Social,499.6343319,408.88550319999996,350.57849689999995
3885,Pinks,7817.0,8.0,308.98380499999996,2.1830000000000003,159.0644484,Social,506.99035080000004,669.1083980000001,758.5043065
3886,Browns,3599.0,13.0,837.7559589,,36.90957808,Education,17.35440773,28.90947589,3.0472889710000004
3887,Oranges,8308.0,8.0,225.17076129999998,3.6919999999999997,190.91310900000002,Other,390.0627463,311.6010447,555.8704357999999
3888,Khakis,6340.0,7.0,270.405325,3.66,230.881353,Healthcare,393.76608960000004,361.01625,293.803702
3889,Turquoises,8910.0,14.0,171.9482624,1.09,238.93460679999998,Environment,553.5567603999999,465.76787800000005,340.2312916
3890,Turquoises,5473.0,11.0,228.75194330000002,4.527,95.25456687,Environment,382.9746556,352.0933356,370.55449419999997
3891,Khakis,7569.0,10.0,68.09469183,2.431,130.9078152,Education,455.2272897,448.99959569999993,505.5901907
3892,Browns,5414.0,,718.8871054,10.585999999999999,,Financial,98.60893381,114.0856044,45.29794196
3893,Browns,7725.0,12.0,620.2668482999999,8.275,21.70904524,Financial,139.372871,143.67794980000002,142.6295571
3894,Purples,9960.0,10.0,540.5537822000001,6.04,33.37432196,Social,4.036897328,301.1075454,418.3863756
3895,Whites,6547.0,8.0,291.74222819999994,3.4530000000000003,70.81092839,Social,546.975062,299.322177,293.51687089999996
3896,Turquoises,3225.0,14.0,163.4602004,6.775,230.46048739999998,Education,532.4716419,356.0817685,429.62690710000004
3897,Pinks,9396.0,10.0,234.57196519999997,0.604,136.804676,Environment,428.3165533,402.3567278,299.1237153
3898,Khakis,5671.0,9.0,254.9928861,4.329,119.90073629999999,Environment,394.343367,355.5106667,318.39361119999995
3899,Reds,8104.0,7.0,160.76616909999998,3.8960000000000004,89.99848882,Other,544.3308155,404.6262362,621.5910569
3900,Yellows,6707.0,8.0,377.0481593,7.292999999999999,-30.17172612,Financial,317.2276654,519.1691039,170.77039380000002
3901,Khakis,5564.0,9.0,247.57377889999998,4.436,13.21789207,Education,387.14589930000005,,312.0657415
3902,Browns,6481.0,9.0,647.4332744,9.519,86.93760602,Social,92.05413276,154.3940129,134.8883514
3903,Reds,8134.0,7.0,106.90344009999998,3.866,233.14968230000002,Foreign_Affairs,579.2582746,431.99894349999994,522.8544905
3904,Greens,4230.0,8.0,279.552774,5.77,10.36766366,Financial,655.1410365,490.57837659999996,267.6376853
3905,Turquoises,3838.0,15.0,192.4831311,6.162000000000001,178.34213540000002,Education,519.3350132,487.0411134,308.92938399999997
3906,Blues,8839.0,11.0,567.998601,5.1610000000000005,353.7589572,Environment,26.29775042,190.4476085,450.9499609
3907,Turquoises,3942.0,12.0,108.86286159999999,6.058,,Education,451.526217,471.5396933999999,406.77218250000004
3908,Blues,3048.0,11.0,228.3797254,10.952,545.8946334999999,Financial,,544.2233484,
3909,Khakis,5766.0,7.0,67.51324183,4.234,279.3229336,Healthcare,465.7827954,443.48885149999995,486.0819964
3910,Blues,9496.0,16.0,414.2885879,4.504,411.7164531,Education,422.6851871,887.2360387,625.3224006
3911,Greys,7649.0,6.0,105.17088570000001,4.351,138.5449364,Foreign_Affairs,472.9280726,527.1993027999999,402.08052349999997
3912,Browns,5095.0,10.0,495.254693,10.905,72.13869444,Financial,131.21736940000002,350.52639730000004,205.1538971
3913,Pinks,5930.0,8.0,278.46931989999996,4.07,314.8458557,Social,436.53988719999995,375.6657478,259.0457098
3914,Oranges,9148.0,8.0,296.4557595,2.852,49.92940526,Military,414.2557602,587.7197239,230.11262960000002
3915,Browns,3699.0,15.0,349.9302522,12.300999999999998,43.94362773,Environment,154.7304109,467.99343799999997,452.92907230000003
3916,Browns,6688.0,14.0,677.0718688999999,9.312000000000001,108.5195943,Environment,39.36464197,179.4478904,121.2022604
3917,Violets,6054.0,12.0,577.5405665,9.946,158.2559399,Social,195.4572618,167.8742769,138.75308909999998
3918,Khakis,7544.0,10.0,242.30747250000002,2.456,198.23685849999998,Education,399.30280519999997,370.2791292,321.8273818
3919,Turquoises,6880.0,15.0,,3.12,139.432142,Education,533.7473824,325.3927803,426.1019823
3920,Turquoises,5519.0,14.0,213.30007569999998,4.481,296.27244110000004,Education,568.6019312000001,348.8428942,366.0514028
3921,Purples,,12.0,356.0644664,,30.35332851,Environment,303.5701346,246.9682075,344.52613010000005
3922,Browns,9834.0,11.0,699.952224,6.166,176.1706137,Healthcare,43.18729183,242.1654738,36.56001192
3923,Turquoises,9676.0,13.0,115.47447240000001,0.324,281.4000871,Healthcare,497.3136317,433.4360824,405.67936549999996
3924,Khakis,5843.0,5.0,254.93607409999998,4.157,107.5815219,Financial,383.4863249,388.8459114,302.3595842
3925,Whites,7828.0,8.0,42.09275209,2.1719999999999997,60.61342251,Healthcare,488.9775842,462.5469661,484.26544
3926,Turquoises,6142.0,12.0,140.4773127,3.858,272.64366129999996,Social,487.90402479999995,381.5041853,425.52648339999996
3927,Purples,4915.0,10.0,814.8368822000001,11.085,275.64533839999996,Healthcare,20.26154894,30.1936955,38.38089353
3928,Turquoises,8786.0,13.0,162.5133592,1.214,230.3602529,Environment,557.8688422,413.49554789999996,375.1850619
3929,Browns,4803.0,11.0,770.1525853999999,11.197000000000001,89.41134285,Healthcare,36.98786124,111.0267142,23.07804926
3930,Browns,7275.0,13.0,818.5703440000001,8.725,91.38782305,Environment,27.81506731,,21.41994847
3931,Turquoises,6041.0,8.0,179.463727,3.9589999999999996,128.25813929999998,Financial,580.1162095,419.4639118,361.066344
3932,Browns,5826.0,12.0,802.2206881,10.174,190.2554073,Healthcare,20.83297577,64.30036225,26.58388181
3933,Purples,7956.0,9.0,806.8738196,8.044,39.75245359,Social,37.55179009,27.34441951,37.63248806
3934,Pinks,3414.0,9.0,178.42093380000003,6.586,53.8900601,Education,392.3417456,426.73716490000004,378.0316153
3935,Pinks,6251.0,6.0,256.4230487,3.7489999999999997,47.68612675,Social,519.1690459,649.6889012,707.3127118
3936,Browns,7332.0,11.0,809.4921382,8.668,168.45413969999998,Healthcare,33.10454983,65.13260165,1.8268310580000002
3937,Turquoises,7701.0,12.0,97.58021691,2.299,,Education,504.06947360000004,425.6764693,436.90205310000005
3938,Pinks,9655.0,5.0,266.9694083,0.345,129.39554479999998,Financial,500.6890842,662.8986116000001,711.5094147000001
3939,Browns,5579.0,10.0,740.3698852000001,10.421,49.41406893,Financial,90.92817483,114.328296,18.26859604
3940,Greys,8962.0,9.0,149.6447813,3.0380000000000003,333.31798189999995,Foreign_Affairs,496.83705999999995,634.8997972999999,564.6962214
3941,Browns,8944.0,9.0,404.0246577,7.056,62.10424262,Social,248.156242,395.52085669999997,201.84776680000002
3942,Blues,7912.0,16.0,309.0792182,6.087999999999999,346.7986562,Education,571.9674553,586.6632327000001,787.8196181
3943,Browns,8018.0,13.0,748.9561522000001,7.982,216.8355763,Social,8.620617184,,72.59423962
3944,Violets,3116.0,13.0,589.1450348,12.884,100.24707009999999,Education,303.2899838,17.57147878,224.93680099999997
3945,Purples,7686.0,10.0,518.7739045,8.314,56.13600461,Healthcare,55.67031326,236.3684921,453.1393398
3946,Reds,7989.0,7.0,124.2095879,4.011,113.0417827,Other,536.7457143,384.7264537,528.1030912
3947,Turquoises,6493.0,11.0,169.3759632,3.5069999999999997,145.8947569,Social,532.775692,468.30908839999995,336.8753328
3948,Turquoises,3642.0,12.0,178.03812580000002,6.358,62.53155186,Financial,514.5296599999999,352.85082830000005,400.8355684
3949,Reds,4562.0,8.0,113.95482849999999,7.438,48.876706799999994,Foreign_Affairs,561.6923320000001,404.39356200000003,506.2584427
3950,Khakis,9636.0,9.0,61.54793425,0.364,202.2666118,Education,455.0311825,463.3434744,520.5487904
3951,Blues,5820.0,11.0,455.13517889999997,8.18,551.4813244,Social,354.37295589999997,71.37212716,452.8943556
3952,Whites,,8.0,297.48696989999996,4.2010000000000005,144.042007,Social,,282.2431571,300.166336
3953,Khakis,8672.0,8.0,166.9308475,1.328,318.79236410000004,Environment,445.8666642,410.6341654,369.81076310000003
3954,Greys,3020.0,8.0,116.5610662,8.98,210.1175582,Foreign_Affairs,459.73583719999993,524.5007481,393.3932803
3955,Browns,6451.0,15.0,789.4789157,9.549,217.09537930000002,Environment,47.83167827,56.41555972,28.77435175
3956,Violets,4103.0,8.0,792.5830909,11.897,285.9303256,Financial,,50.12120909,6.948735932000001
3957,Khakis,3971.0,8.0,241.87299769999998,6.029,68.44617906,Environment,388.27765780000004,381.6356494,321.08508789999996
3958,Yellows,3416.0,12.0,224.1556775,10.584000000000001,-58.26598118,Environment,393.7694083,351.0132745,629.4750353
3959,Browns,6344.0,14.0,538.6569079,9.656,60.01523013,Environment,85.66340955,327.54145960000005,202.11662330000001
3960,Turquoises,8453.0,13.0,125.8154605,1.547,52.03366787,Healthcare,436.2545569,419.6006489,427.1852148
3961,Turquoises,6567.0,10.0,144.12919319999997,3.4330000000000003,77.63845599,Social,546.369163,378.3270838,438.2033454
3962,Turquoises,4403.0,12.0,93.63926056,5.597,91.82864109,Financial,541.3347932,454.2644205,429.5159397
3963,Turquoises,5460.0,9.0,125.5713351,4.54,22.24026813,Social,525.5573706,432.0273757,397.55634060000006
3964,Purples,6185.0,11.0,609.4800607999999,9.815,92.64113107,Social,175.35156750000002,90.71939908,186.05935359999998
3965,Browns,5733.0,9.0,593.3388216,10.267000000000001,204.0594261,Social,86.18722275,273.5586867,140.09129740000003
3966,Greys,8824.0,10.0,157.1994773,3.176,162.2911231,Foreign_Affairs,484.09164000000004,620.1876493999999,399.93237949999997
3967,Turquoises,3876.0,10.0,145.5557189,6.124,72.0212428,Financial,471.63700650000004,387.93798010000006,411.5459915
3968,Khakis,9985.0,9.0,56.09602767,0.015,249.7434867,Education,452.599754,470.40967130000007,495.0610275
3969,Browns,9000.0,14.0,379.69142989999995,7.0,29.30276157,Environment,415.5140927,465.38217879999996,131.4497051
3970,Greys,6940.0,9.0,89.26508353,5.06,36.54628535,Military,450.3055154,565.2146431,535.2953773
3971,Reds,6422.0,8.0,146.0961391,5.577999999999999,,Foreign_Affairs,620.1738494,421.01944510000004,474.22404739999996
3972,Turquoises,9104.0,12.0,92.38651323,0.8959999999999999,104.2800283,Financial,519.8755327,,438.98054160000004
3973,Browns,5104.0,10.0,563.2396647,10.895999999999999,165.18454,Social,180.6748019,470.2831593,36.98029518
3974,Turquoises,6150.0,13.0,113.00002009999999,3.85,7.597007077000001,Environment,563.2200856000001,438.4750317,429.3819881
3975,Violets,3875.0,11.0,585.5689087999999,12.125,173.03813290000002,Social,344.5193764,146.91330349999998,59.49289746
3976,Turquoises,8147.0,9.0,112.66752179999999,1.8530000000000002,54.2341412,Social,567.5677674,501.91643330000005,409.86180299999995
3977,Khakis,6125.0,9.0,85.23718570000001,3.875,63.71466887,Education,447.30969550000003,434.56431430000004,485.60275470000005
3978,Turquoises,7917.0,8.0,62.90127108,2.083,116.9188078,Financial,467.8544884,447.2407601,488.1805843
3979,Turquoises,5006.0,12.0,162.31589580000002,4.994,54.12807709,Healthcare,475.2508728,409.7968062,367.34512989999996
3980,Whites,8713.0,10.0,,1.287,240.38833250000002,Education,584.5245021000001,364.65434760000005,354.9319154
3981,Greens,3280.0,13.0,243.38508450000003,6.72,116.44720090000001,Education,592.260893,479.0737948,275.7538831
3982,Greens,6957.0,11.0,264.1149343,3.043,277.0002442,Financial,647.0265760999999,513.1409087000001,280.9858431
3983,Blues,5379.0,12.0,512.712581,8.621,550.5776588,Healthcare,606.8243643,247.8859324,933.4757696
3984,Turquoises,7409.0,12.0,88.08943442,2.591,107.29326,Social,504.0110806,445.0810487,431.24268420000004
3985,Violets,9641.0,,590.3486224999999,6.359,135.9269916,Healthcare,249.0053815,207.2291486,53.01182775
3986,Khakis,9737.0,9.0,252.1363929,0.263,35.56636653,Environment,382.6495735,372.3023955,316.983717
3987,Khakis,8119.0,7.0,57.53397098,1.881,255.649672,Social,473.9667524,470.06163610000004,458.33320030000004
3988,Greens,9881.0,13.0,268.1003667,0.11900000000000001,92.40215257,Social,636.1597042999999,493.60399220000005,269.1376327
3989,Purples,9216.0,11.0,733.1287443,6.784,245.006946,Social,78.3366737,56.97674515,95.76221020000001
3990,Blues,5496.0,13.0,491.3912171,8.504,492.57071669999993,Social,546.4936297,989.1860397,499.16979339999995
3991,Turquoises,9778.0,13.0,201.8661309,,195.6838079,Environment,423.1210134,448.2043125,320.6769312
3992,Greens,9088.0,8.0,252.39771580000001,0.912,194.33002019999998,Financial,646.5835532000001,506.59429800000004,294.63597180000005
3993,Turquoises,9649.0,9.0,189.2573308,0.35100000000000003,172.2173883,Social,428.46806960000004,364.886006,388.4395732
3994,Reds,9617.0,10.0,88.99250172,2.383,41.29379754,Other,543.9479556,475.60622800000004,573.4383173
3995,Reds,7318.0,7.0,165.2129647,4.6819999999999995,173.4082959,Other,575.155993,493.9980421,647.0063839
3996,Khakis,5665.0,7.0,286.341695,4.335,266.325735,Social,376.3102768,343.5282655,294.5516732
3997,Turquoises,7945.0,15.0,131.9962541,2.055,44.26681842,Education,437.3164547,415.063307,420.75643610000003
3998,Whites,3486.0,8.0,54.60925323,6.513999999999999,102.6626637,,532.2819044,456.73791100000005,491.7271018999999
3999,Turquoises,6938.0,11.0,63.81323751,,65.09421231,Healthcare,541.0298989,497.8243221,451.1743602
4000,Pinks,6206.0,9.0,219.90578829999998,3.7939999999999996,114.3069889,Education,453.19760729999996,632.3323235,669.281564
4001,Greys,4108.0,6.0,156.7486523,7.892,325.01241489999995,Military,478.47095139999993,638.3397192000001,570.4894472
4002,Turquoises,9887.0,14.0,100.666496,0.113,109.96669080000001,Healthcare,508.11943099999996,448.9131556,413.64056170000003
4003,Purples,5689.0,11.0,476.6682723999999,10.311,120.1371581,Healthcare,239.7560378,134.7805898,338.44349460000007
4004,Purples,6662.0,14.0,324.0624381,9.338,109.9167398,Environment,228.6047539,326.4249756,464.8888177
4005,Yellows,3377.0,12.0,226.8623248,10.623,322.5212327,Healthcare,586.8483589,306.36296630000004,580.178402
4006,Yellows,5054.0,14.0,171.49451230000003,8.946,-47.54161814,Healthcare,575.9428534,349.541962,531.7085091
4007,Whites,5037.0,8.0,88.62782244,4.963,187.0294261,Social,564.6101922,511.6179877,559.5435667
4008,Purples,7900.0,10.0,432.21002300000004,8.1,23.58050695,Financial,128.67484040000002,317.3992184,375.1797915
4009,Browns,9386.0,14.0,,6.614,323.9289494,Healthcare,47.50260429,63.89590667,10.89475579
4010,Reds,3455.0,10.0,99.25638206,8.545,77.45742939,Foreign_Affairs,556.5620549,491.03022269999997,418.93147089999997
4011,Blues,4256.0,13.0,483.24880089999994,9.744,571.5752158,Environment,475.7804775,426.61435199999994,22.97026827
4012,Oranges,9195.0,10.0,176.0062132,2.805,277.3370113,Other,396.42819710000003,362.5062151,463.3049343
4013,Violets,4508.0,13.0,779.896346,11.492,32.59806337,Education,52.21430864,52.37804078,44.63106531
4014,Turquoises,5757.0,10.0,52.49537559,4.243,53.03719801,Healthcare,490.69840250000004,469.4822864,458.31170549999996
4015,Khakis,6829.0,7.0,196.5589882,3.1710000000000003,30.10327758,Social,431.6939807,404.8000315,342.1814663
4016,Purples,3333.0,10.0,562.0520016,12.667,221.48371919999997,Healthcare,22.68111252,239.40309440000001,358.0197728
4017,Turquoises,6839.0,14.0,149.8552765,3.161,89.75545186,Education,499.7458062,391.1053455,397.051015
4018,Reds,8527.0,9.0,128.3955906,3.4730000000000003,94.2055807,Foreign_Affairs,608.8007233,434.2952369,518.1855548000001
4019,Turquoises,7362.0,12.0,231.692779,2.638,88.76489435,Social,388.6435756,362.661683,350.2686498
4020,Violets,6679.0,9.0,842.3098577,9.321,28.66546386,Social,,4.9884633780000005,17.123605800000004
4021,Turquoises,8995.0,15.0,209.4554552,1.005,136.3064591,Environment,476.89317769999997,404.36670939999993,315.0893832
4022,Browns,8031.0,12.0,398.5771987,7.968999999999999,238.73276780000003,Environment,414.58110750000003,484.16943660000004,111.0054121
4023,Turquoises,5994.0,12.0,141.2539179,4.006,36.63278044,Environment,601.8221957000001,438.0649994,424.17806730000007
4024,Purples,3175.0,11.0,315.42996669999997,12.825,308.29643250000004,Environment,349.2097688,237.5894242,411.12334510000005
4025,Greys,8372.0,9.0,88.93997272,3.628,273.7542984,Military,479.2929631,526.9452081000001,417.808193
4026,Greens,4585.0,15.0,267.16596519999996,5.415,82.96929585,Education,661.2658554,494.98828430000003,287.0543272
4027,Khakis,4471.0,8.0,226.4442597,5.529,41.2664252,Healthcare,385.7141425,392.4448614,336.7589584
4028,Greens,5415.0,10.0,269.8042998,4.585,31.73429636,Social,,520.5707499,304.9287002
4029,Browns,4450.0,9.0,738.3296727000001,11.55,158.1947045,Social,20.19048556,208.6239539,20.40273653
4030,Browns,9796.0,13.0,835.0893007999999,6.204,119.6276232,Social,14.02681779,22.60396141,16.99148171
4031,Khakis,4865.0,8.0,234.3091355,5.135,95.09303662,Healthcare,399.71525249999996,383.31862739999997,323.2821522
4032,Browns,8490.0,12.0,443.39209969999996,,167.86760880000003,Environment,279.711183,451.04393389999996,118.3290753
4033,Turquoises,3423.0,12.0,211.02706119999996,6.577000000000001,21.26240817,Social,519.7517636,391.39452789999996,320.14689369999996
4034,Browns,6793.0,12.0,281.3041458,9.207,80.62118394,Financial,363.0910278,470.27741799999995,256.0645088
4035,Browns,5203.0,11.0,621.2726679,10.797,98.62139525,Healthcare,101.4487112,220.79070959999999,113.76332350000001
4036,Pinks,4034.0,9.0,,5.966,36.40237709,Healthcare,462.26046510000003,645.8554224,678.1201106000001
4037,Greens,5075.0,10.0,224.40139219999998,4.925,22.72437267,Financial,630.1926457000001,521.0818342,318.4472085
4038,Greens,6744.0,15.0,266.18368030000005,3.2560000000000002,34.39117367,Environment,654.6493648,519.8032003000001,284.2567292
4039,Violets,9796.0,12.0,653.0417837,6.204,24.39451116,Education,486.87479510000003,48.96326496,27.92250222
4040,Browns,6355.0,14.0,472.55968089999993,9.645,66.62755816,Education,297.462557,397.50694039999996,85.52875981
4041,Browns,7881.0,10.0,623.3148036,8.119,184.24238280000003,Social,0.491726659,256.3799756,217.75522519999998
4042,Blues,7854.0,12.0,520.6264115,6.146,390.4672642,Environment,78.36281718,209.13854519999998,406.8680475
4043,Khakis,9209.0,6.0,39.15256223,0.7909999999999999,52.00670591,Social,481.58591129999996,467.2815411,511.10616560000005
4044,Purples,3614.0,9.0,839.0361502000001,12.386,70.8840112,Social,16.14098012,11.42360031,19.21396458
4045,Khakis,9647.0,6.0,96.22792834,0.353,73.26062805,Social,448.2627256,422.86612239999994,
4046,Khakis,4354.0,10.0,45.71287279999999,5.646,42.95954434,Education,469.67218859999997,478.42559950000003,473.4587898
4047,Turquoises,7519.0,13.0,109.78407460000001,2.481,290.2683358,Social,558.7242863,413.55095570000003,466.3761399
4048,Reds,8212.0,10.0,77.71257947,3.7880000000000003,134.4954122,Foreign_Affairs,568.310907,495.16053880000004,536.7347875
4049,Reds,7755.0,7.0,59.09477554,4.245,32.97485786,Other,556.1338102999999,495.9493666,518.0216593
4050,Browns,3850.0,11.0,695.4507767000001,12.15,72.46035705,Environment,108.2547623,121.32172179999999,67.80766641
4051,Greens,3643.0,11.0,259.19181349999997,6.357,151.29495380000003,Social,685.9643882,509.2421398,319.6885323
4052,Blues,9739.0,14.0,598.5354221,4.261,470.1387978,Education,145.0677821,170.6274229,851.8259195
4053,Pinks,3138.0,8.0,252.40715719999997,6.862,102.1164721,Social,488.3955602,637.6120391,711.2762094
4054,Greys,5399.0,5.0,114.5300375,6.601,249.0872102,Military,397.8014463,547.971862,519.2687717
4055,Purples,8041.0,11.0,605.0455836,7.959,11.45241674,Social,91.78120207,165.6471212,203.94979530000003
4056,Turquoises,6097.0,16.0,155.497487,3.903,179.8504929,Education,609.7793942000001,466.03590149999997,395.2412625
4057,Violets,7294.0,15.0,496.97187249999996,8.706,64.34299607,Environment,312.6319343,170.8947028,178.1864618
4058,Yellows,6487.0,16.0,170.8370404,7.513,313.290145,Education,575.2091154,359.9313812,562.527317
4059,Khakis,5439.0,9.0,275.35535780000004,4.561,44.31845089,Education,388.4661808,374.2422081,281.9042458
4060,Turquoises,5631.0,13.0,119.2259886,4.369,125.94392009999999,Environment,582.4320841,453.0408916,427.78760480000005
4061,Reds,3315.0,10.0,115.15220520000001,8.685,119.3546043,Foreign_Affairs,593.1075121,495.21214060000005,567.5877055999999
4062,Purples,4456.0,12.0,551.3775746,11.544,101.08502709999999,Environment,192.7215243,127.3288236,234.0801579
4063,Greys,6468.0,5.0,130.27965790000002,5.532,32.60740232,Military,444.91484689999993,398.12833900000004,
