,Vote,Yearly_IncomeK,Last_school_grades,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Most_Important_Issue_Military,Avg_Satisfaction_with_previous_vote,Avg_size_per_room,Number_of_differnt_parties_voted_for,Avg_monthly_household_cost,Phone_minutes_10_years,Most_Important_Issue_Other,Avg_environmental_importance,Political_interest_Total_Score,Overall_happiness_score
4731,1,-0.15428571428571425,1.3161007151890802,-2.912885135890279,1.0062334044013945,-1.9045521829339676,0,1.2337468442551929,-2.115921167130259,1.9529925929003318,-2.229422021120445,-1.017457233099268,0,-2.2750424477220155,2.1922037319969645,-2.119310010535281
4733,4,-0.6971428571428571,0.2640017023045305,-0.3425651944048131,0.9927004945918061,-0.6668678960388221,0,-0.009666040483916944,-0.48854730570349986,-1.4139595826933766,-0.5672641228678721,-0.6851663043454981,0,-0.5621965577690329,-0.18751082317797932,-0.5317615380156208
4735,9,-0.39228571428571424,-0.2620478041377443,-0.18092597501515506,0.03597535988573126,-0.33341960605300947,0,-0.33325666195138787,-0.32724981479421605,-0.665747988116997,-0.32101460807848636,-0.4675940528864011,0,-0.30186070938351955,-0.6587086705745231,-0.18860714093299089
4736,4,0.4465714285714286,-0.7880973105800192,-0.3291787297426217,-0.4682623268993423,-0.612681293382908,0,-1.2236615959987118,-0.475454105163511,-2.1621711772697565,-0.5505975145573775,-0.652206455820371,0,-0.5534996489973354,-0.23445217713182756,-0.5426654945867204
4739,1,-0.2211428571428572,-0.2620478041377443,-0.4421378465021595,-0.22019243587674214,-1.4063869897010863,0,1.3047123601159134,-0.584436898165808,-0.665747988116997,-0.8966411585477808,-0.9830355801550991,0,-0.9036246620000271,0.7799531402907229,-1.0934588168644999
4740,8,-0.5977142857142856,-1.8401963234645689,-0.16463669112761387,-0.5583924647194829,0.5326930079933567,0,0.49133837063535385,-0.31060801167199886,-0.665747988116997,-0.06984786429484471,0.42810312871972345,0,-0.08483080593387324,-0.730170467438136,0.1449968376227929
4741,1,-0.8825714285714286,-0.2620478041377443,-3.3461097065886096,-0.5543034156444984,-1.9700626321498964,0,0.9198609087173936,-2.21648809890495,0.08246360645938267,-2.3277161292543433,-1.019486153666707,0,-2.375864161334512,2.3282139803742328,-2.20693105480952
4742,4,-0.9577142857142857,0.7900512087468053,0.09624384243220248,-0.30282992701379485,0.13521664126566008,0,-0.2813972465147081,-0.03442780623337002,-0.665747988116997,-0.037932653199522645,-0.08067564118940379,0,-0.0817825844200141,-1.1298162112078174,-0.1903148613399508
4743,11,-0.2925714285714286,0.2640017023045305,0.04790609048074255,-0.5611816244889644,0.14027850064116815,0,-0.4390983928718634,-0.08697205176411292,-1.0398537854051868,-0.08790801787189964,-0.06713720981779091,0,-0.14167019036660078,-1.0483739332242297,-0.2641363366618373
4746,11,0.5602857142857143,-0.7880973105800192,-0.5883607225304673,0.41082338080351083,-0.6511131440945603,0,-1.3443636272489963,-0.7204526933937276,-1.4139595826933766,-0.5861686854786688,-0.6529374008493595,0,-0.47312475785476943,-0.21617291030832317,0.06331491137742264
4747,10,-0.03514285714285714,-0.2620478041377443,-3.748151630327037,0.3692005116769792,-0.35788175540103123,0,1.1767318144183756,-2.264981968301953,0.4565694037475725,-1.5751972831230132,-0.23252467891610643,0,-1.4315979819441946,0.8034172463337105,-0.05461683923889451
4748,9,-0.7065714285714286,-0.7880973105800192,-0.13801428344706057,0.13813561061483964,-0.38520909706986983,0,0.0003419168810562224,-0.2832569380424493,-0.29164219082880716,-0.3003909647773012,-0.5129478385236625,0,-0.2770896674723957,-0.6290056653091535,-0.18156385200366998
4749,9,0.9445714285714286,0.7900512087468053,-0.04959030950759918,-0.23662824243088967,-0.25353965155305574,0,-1.7522637077304848,-0.19105458517227478,1.2047809983239521,-0.11158004405304174,-0.4197555872687974,0,-0.030030542893431496,-0.7319868680266837,0.2840996201574533
4750,6,0.6614285714285715,1.3161007151890802,0.9874131508295834,0.4644390834887139,1.1952085693564833,0,-1.4517217153459825,1.0460766997167723,0.08246360645938267,0.9333296952065552,1.0718187196654518,0,0.7662988051132832,-0.1168254229202184,0.05517718915387187
4752,0,0.8297142857142856,0.2640017023045305,1.4074711421868547,1.2734355243210487,0.6927076351707782,0,-0.4172628495301034,1.6289154311329315,-0.29164219082880716,1.4830848398014997,0.25983315194115514,0,1.5318751413080454,0.4457598782569276,1.2429850157825986
4753,1,0.7877142857142858,1.3161007151890802,-0.7356533977613335,-0.35307520359146083,-1.639029574320815,0,0.23386092206376705,-0.8516915892251771,0.8306752010357623,-1.125109737063213,-1.0119492539323511,0,-1.100099509008804,1.0604735162574932,-1.126580832988959
4754,7,0.7214285714285715,1.3161007151890802,-3.5968617457992367,-0.37333108192158193,-0.1852099659801329,0,0.3042198950538826,-2.251798431260653,1.578886795612142,-1.5466165992859542,-0.06286731191297372,0,-1.4311779651559688,0.7814024840414474,-0.11519305444622073
4756,11,-0.6511428571428571,1.3161007151890802,-0.7116266373992981,-0.5772789307624102,-0.7124707007561389,0,-0.05849274156757483,-0.8306789782916842,-0.29164219082880716,-0.6630667541832225,-0.6811547090140259,0,-0.5323964405820966,-0.10776691539575114,0.09809418932904768
4757,7,-0.7205714285714286,1.3161007151890802,-2.4849876287511186,-0.45321100892453076,-1.020903964556277,0,1.8348308290241973,-1.9673959514341504,1.578886795612142,-1.7543533804463551,-0.7599321042552585,0,-1.7433403923721704,1.0845011161917661,-1.1799897603375928
4758,5,-0.6685714285714286,-2.366245829906844,-0.1705760640516075,-0.5248487932502557,-0.6047083099387383,1,0.5665496865903047,-0.31668412527747936,-1.4139595826933766,-0.50887494397583,-0.6626017796168958,0,-0.5688714191694423,-0.1208635259588486,-0.835853743210938
4759,7,-0.5851428571428572,-0.2620478041377443,-3.3126202889198613,-0.1695280757997355,-1.7104313894376957,0,1.691080168690944,-2.2105012978065544,0.08246360645938267,-2.271675659806621,-0.9937152183876398,0,-2.344928397129539,2.153909538420621,-2.1972770323416997
4760,9,0.8017142857142858,-0.7880973105800192,-0.23962206023435664,-0.4483369716330213,-0.3220366441946214,0,-1.6006279900793736,-0.38662852536334336,0.4565694037475725,-0.3976983945897093,-0.4512994590305538,0,-0.40617479513255406,-0.5829343161988676,-0.3686790656792738
4761,11,-0.013428571428571456,-0.7880973105800192,-0.7016033755193442,-0.26732846666159543,-0.7002765830162783,0,-0.7353945851621344,-0.8218675650355817,-1.4139595826933766,-0.6384653313548527,-0.6743887183171738,0,-0.4972520103312584,-0.11320704027953937,0.17269321790560002
4763,8,0.9765714285714286,-1.314146817022294,0.21577598653637747,-0.25707967891373096,0.12372025139763032,0,-1.1796872378798895,0.09818538164333998,-1.4139595826933766,0.18106075505800504,-0.1131163422192125,1,0.2310394525259196,-0.9375173764499329,0.4162932129471457
4764,1,0.3211428571428572,0.2640017023045305,0.07337169592458687,0.7832459119135727,-0.6134039935155084,0,0.7291031759122956,-0.05936811764996899,0.08246360645938267,-0.3191288305662549,-0.692450834678096,0,-0.3754567133762437,-0.2006142791827725,-0.7379347087675665
4765,3,-0.9271428571428572,-2.366245829906844,0.6251373854371443,-0.3595612471948189,-0.04289949143915752,1,0.8410103355388154,0.5812515733679227,-1.7880653799815664,0.3214244506369276,-0.3404654031815003,0,0.2544157255562886,-0.8198096614487835,-0.24816166563336775
4766,8,-0.2808571428571428,-1.314146817022294,0.3329468718931123,-0.5263095331863817,0.7119829107199559,0,0.1550103488851894,0.23188178188807543,-0.665747988116997,0.3357655829538264,0.5547557587393349,1,0.2842829091268326,-0.7640062903094463,0.20417794427199912
4767,6,-0.8011428571428572,0.7900512087468053,-0.4296346630947234,-0.41868657384393665,-0.8492428304329963,0,0.10072476196609156,-0.5725415367391814,-0.29164219082880716,-0.6166847087732625,-0.7815834419972253,0,-0.5581488473554025,-0.05224855537665696,-0.34518454068147697
4769,1,-0.5682857142857143,-0.7880973105800192,-0.7074182346604272,-0.5627816630474956,-1.157419998725349,0,1.6731871540081131,-0.8269826548324357,-1.0398537854051868,-1.074612271403195,-0.9011916107161951,0,-1.1433474692063355,0.7777344253236489,-1.3920015307795814
4770,1,-0.48571428571428577,-0.2620478041377443,-2.4285350259568834,-0.22842820386839166,-1.7408161732132708,0,1.5855417092057704,-1.9441504357173072,0.8306752010357623,-2.0654541489782154,-1.0045624076387174,0,-2.122369256180915,1.9618050507447158,-2.032715263442922
4772,9,0.4874285714285713,1.3161007151890802,-0.27740432156485856,0.9492761962247545,-0.22176338371486393,0,-1.2670294112469294,-0.4243635211166026,1.2047809983239521,-0.29580106096135855,-0.3629077759916604,0,-0.23249247453097172,-0.7040834238166154,0.11919012142583954
4773,3,-0.11885714285714288,-2.366245829906844,0.9361244122672463,-0.2844196799816079,0.13052792103924815,1,-0.01694455493117028,0.9781401528667061,-0.665747988116997,0.6583866340887466,-0.23757248893062985,0,0.5842613085970837,-0.6282896481808031,-0.05928077579738774
4774,9,0.14314285714285724,-0.2620478041377443,-0.3487122434679395,-0.3032837939408258,-0.1828684095182538,0,-0.9015873317077521,-0.24327470779233568,-0.29164219082880716,-0.22459371737818368,-0.3530886851823887,0,-0.21612028861557303,-0.8371276449036421,-0.13405133836832903
4775,9,-0.9214285714285715,0.7900512087468053,-0.22263247103877973,-0.5686215738816639,-0.13364893966854777,0,0.2284020362283271,-0.3695359527706393,0.8306752010357623,-0.2800716101020013,-0.2921959683577625,0,-0.2563957195200866,-0.8111165741979828,-0.05060039209902362
4776,0,0.38514285714285723,-0.2620478041377443,1.7975345053380387,2.3658538515224774,-0.4994878844024443,0,0.05462750380015404,2.2123251693167507,0.4565694037475725,1.6556710866245923,-0.818650121704692,0,1.8080871999504953,1.1663076901246394,1.3197819539483775
4777,4,0.2617142857142858,-0.2620478041377443,-0.2669938691871364,0.22441080516712858,-0.5775676041589701,0,-1.0274449773581742,-0.41400413732667224,-1.7880653799815664,-0.5011534876757723,-0.6353703176728611,0,-0.5092107217067617,-0.2881527109564469,-0.5330136927753008
4778,12,0.8822857142857143,0.2640017023045305,0.3788489811598089,-0.5067411502371453,0.3050706785826886,0,-0.4730647936257123,0.28525719807869826,0.08246360645938267,0.15107980551907113,0.048650841659635735,0,0.03277421386880723,-0.9497611932163178,-0.4384565955682795
4779,9,-0.2817142857142857,0.7900512087468053,-0.3510833317470316,-0.3013147005330458,-0.2103068119918265,0,-0.45062270741334765,-0.49685392247858656,0.4565694037475725,-0.4025967333242089,-0.3433338892734286,0,-0.38223225251959064,-0.666895737167104,-0.15831933153487712
4780,0,0.29200000000000004,0.2640017023045305,0.2996481712623142,1.3401630410119882,0.821421009157419,0,0.1534939917086783,0.1935138357231247,1.2047809983239521,0.14805963530995736,0.7126837420611225,0,-0.049110200143075815,-0.4519617630204997,-0.628267819815755
4781,11,0.7334285714285713,1.3161007151890802,-0.6518795734481538,-0.5649917425286098,-0.6634131050274575,0,-1.5281461170421426,-0.7777589119234868,-0.29164219082880716,-0.635709701956005,-0.6552422067191245,0,-0.5254183964503407,-0.17991251829350094,0.020889169963090364
4782,9,0.0028571428571428914,-0.2620478041377443,-0.1162547809529318,-0.23812596053522092,-0.2819215576744332,0,-0.7526810569743609,-0.2607613159397124,0.8306752010357623,-0.29056513463681233,-0.43433675272375627,0,-0.29745242773908487,-0.6971140015761619,-0.2945513123504087
4783,9,-0.3431428571428572,0.2640017023045305,-0.02729794837065316,0.2656941448221639,-0.17561782779133492,0,-0.38541934882337,-0.167480144589717,1.2047809983239521,-0.1760643743835617,-0.35681596361535967,0,-0.17439274195251558,-0.8736869677877559,-0.14718499213986794
4784,9,-0.07114285714285717,0.7900512087468053,-0.010616603255207774,0.26619674844870156,0.08854978762892866,0,-0.6741337552310855,-0.14975262236129525,0.08246360645938267,-0.07105069443679446,-0.11049888542523344,0,-0.06551456840714866,-1.0772986674128662,0.045579238643098666
4785,9,0.5271428571428571,-0.7880973105800192,-0.2655040058875773,-0.25960726452705907,-0.11752530946951166,0,-1.3091841407539382,-0.4125192140476918,-0.665747988116997,-0.34432402215705854,-0.3845197175935289,0,-0.3490870173131073,-0.7576981675242634,-0.22750806766056375
4787,1,0.18685714285714283,-0.2620478041377443,0.1028531705014448,-0.4732655106292544,-0.8955787067996608,0,0.8716407505043401,-0.02719482708484839,0.8306752010357623,-0.23751173046468327,-0.8441536902545599,0,-0.18146501619068509,-0.09701309337586454,-0.21751861793880026
4788,0,0.8054285714285714,0.7900512087468053,-1.2337014454018231,1.448939357958023,-0.8619204000392693,0,-0.3914847775294146,-1.2525444934251415,1.2047809983239521,-1.3063291661709062,-0.7319615543752293,0,-1.3888531356906546,0.7527344717364695,-1.4268899141090117
4790,7,-0.4008571428571429,-0.2620478041377443,-3.6813690212751204,-0.4998463926461943,-1.9839021772931293,0,1.4954700929210103,2.425643570571688,0.4565694037475725,-2.352861519842793,-1.0196604549303372,0,-2.0678160558857996,2.3393737974041247,-2.1788756561106877
4795,9,0.5622857142857143,0.2640017023045305,-0.1825073119286103,-0.570639681653009,-0.12123360189867581,0,-1.3464865272961117,-0.3288616009505096,1.2047809983239521,-0.23417656473132786,-0.28652770936385086,0,-0.20146049737001315,-0.8443581019661264,0.024996490347509788
4796,9,0.1299999999999999,-0.2620478041377443,-0.1841044825442016,0.3453875295700718,-0.4000060713517197,0,-0.8876368456838498,-0.3304888464675287,-1.0398537854051868,-0.3491072763887942,-0.518703223399639,0,-0.33280286935020464,-0.5823887078966483,-0.24824201475290672
4797,9,0.8805714285714286,-0.7880973105800192,-0.10305766018102712,0.4312054225350239,-0.15408716852133275,0,-1.684330906222787,-0.24705614533927192,-1.0398537854051868,-0.2366423449938212,-0.3272957252413023,0,-0.24213144918745136,-0.8399151901753642,-0.20253426531313642
4801,7,0.708,-0.2620478041377443,-2.2874288213038914,-0.19919123954246537,-1.6650548415246214,0,0.31847365251308724,-1.8823252226825,-0.29164219082880716,-2.015593969640434,-0.9945030903363292,0,-2.087510467631757,1.9020317767855885,-2.057794521440335
4803,7,0.42399999999999993,-0.2620478041377443,-1.7170592369276867,-0.3655576750339092,-0.12010552221007512,0,0.6199254592034958,-1.5782405682896592,0.4565694037475725,-1.3079890820650542,-0.10150515074053951,0,-1.3965510915684718,0.5147526016522938,-1.1066606657336666
4804,8,0.4834285714285713,-1.8401963234645689,0.2568546025584206,0.07065749435177322,0.6560054430410136,0,-0.6562407405482543,0.2729123322964209,-0.665747988116997,0.27575491011424014,0.14548634583290543,0,0.24067291349553482,-0.7963352018553977,0.24204732056270487
4805,5,-0.75,-1.314146817022294,-0.33928847963062436,-0.02984530502009121,0.04538408816835459,0,0.652982045651438,-0.48534679861225094,-1.4139595826933766,-0.3825784407404949,-0.10242446230242572,1,-0.4161647903694106,-0.7199845095953514,-0.3252264716108522
4806,8,0.7937142857142858,-1.8401963234645689,0.27346287140505127,-0.5307621442941959,0.3574524730284708,0,-0.9855935192864674,0.16355015949531693,-1.4139595826933766,0.35427601455295415,0.12819423897384946,0,0.44047514058647175,-0.5499355856298723,0.8024439989045503
4810,0,-0.015142857142857125,0.2640017023045305,1.135684507763815,3.925778173510811,1.0528270786682914,0,0.479510784658567,1.2464258968573503,-0.29164219082880716,0.9269213126954763,0.34109108084967393,0,0.681208133800025,-0.06966952051554988,-0.44967174140469623
4812,9,-0.8334285714285714,-0.7880973105800192,0.10242878516312333,-0.558664609261069,-0.011839477440442071,0,0.13499443415524304,-0.02765960776333285,-0.665747988116997,0.05393775425034387,-0.22739444222947508,0,0.11080458343407551,-0.9300207337778266,0.33473337887625254
4813,12,-0.07571428571428573,-0.7880973105800192,0.5029512792744707,0.5046303256065138,-0.47529973809105147,0,0.543804328942638,0.43238134612459944,-0.29164219082880716,0.0771060893712829,-0.6527451706179188,0,0.01492932706456876,-0.36824293091378074,-0.533365898398341
4814,9,-0.73,1.3161007151890802,-0.06818191707376195,-0.28144821832408184,-0.20526675854493456,0,0.025210174575838382,-0.21061395453238974,0.4565694037475725,-0.03233949795242578,-0.3766959049491698,0,-0.11099333808870641,-0.8323845264485781,0.09302957102941098
4815,9,0.15914285714285725,-0.7880973105800192,0.05649142628457506,1.026204788168681,-0.33351508182738737,0,-0.9185705320846764,-0.0776851613692238,0.08246360645938267,-0.13535863484772404,-0.4973521358210895,0,-0.11347807359601945,-0.7474020925427785,-0.0935416250513814
4816,10,0.3125714285714285,0.7900512087468053,-2.8637852435246467,-0.4784275954904139,-1.9171216010802592,0,0.7382013189713625,-2.1013615177563394,0.4565694037475725,-2.1948501182036075,-1.0182034856023732,0,-2.2195634368005805,2.124611210003893,-1.995058184634826
4817,1,-0.10314285714285709,1.3161007151890802,-0.17123545063146503,0.09585913696297003,-0.29621277754744585,0,1.1794612573360956,-0.31735811288228805,0.8306752010357623,-0.5312851637249678,-0.43895540789131826,0,-0.683130504085012,-0.03312865975231081,-1.2049254940506424
4819,7,-0.6745714285714286,-0.2620478041377443,-1.8798117187450758,-0.42096530113623004,-1.454145542059971,0,1.786004127940539,-1.6738669835862252,0.4565694037475725,-1.820427853657517,-0.9548507711662294,0,-1.9118844515382525,1.6362409975476138,-1.980707036523649
4821,6,-0.12114285714285711,0.2640017023045305,-0.3269221993515055,0.35655760829053995,-0.6296750490933724,0,-0.6210612540531967,-0.47324229583972083,-0.665747988116997,-0.38698931217652566,-0.6633221223661548,0,-0.2651465127880818,-0.31723252726616924,0.20799651717436238
4822,8,-0.12142857142857144,-1.314146817022294,0.3074570563932225,-0.16055862794801942,0.5171242653031866,0,-0.014215112013450446,0.20248493632544898,-0.665747988116997,-0.04070510898950067,0.31045825418513484,1,0.31584404659887244,-0.8528447240041251,0.3788591709828524
4824,9,0.7294285714285715,1.3161007151890802,-0.020098620565457696,-0.3224187615756141,-0.3023224115880461,0,-1.5239003169479115,-0.159838422253608,0.4565694037475725,-0.13980598750223833,-0.46314229039488497,0,-0.08427068891385187,-0.7548025801915859,0.10510977573307032
4825,0,-0.4482857142857143,0.2640017023045305,1.357604178175705,4.573972038567817,-0.586427235862072,0,0.9392702805767353,1.5572593928269916,0.8306752010357623,1.0791032146994988,-0.8124855536437704,0,1.1792739458819486,0.4833597034743384,0.741368625460364
4826,12,0.4997142857142858,-0.7880973105800192,-0.6423104497156119,-0.5868217819080525,0.10414174822546093,0,-0.06698434175603692,-0.7691946468036698,-1.0398537854051868,-0.6633430932878409,0.004618532016290851,0,-0.7662021975405181,-0.24168072159371318,-0.8004301035877551
4827,7,0.5742857142857143,1.3161007151890802,-2.2218085158864733,0.6545405679197726,-0.9581327771287834,0,0.46040468423452713,-1.851762773524087,0.8306752010357623,-1.643681518630769,-0.7348047308067964,0,-1.6284363600597431,0.2706094212977275,-1.078934605305584
4828,1,-0.37542857142857144,-0.7880973105800192,-2.042111077150497,-0.5805280251827919,-1.829447619840801,0,1.468478935179113,-1.7621837209849285,-0.29164219082880716,-1.9861135463663426,-1.0161674348508165,0,-2.0610622023090874,2.0195197707100006,-2.1403153799614514
4829,12,-0.8128571428571428,-0.2620478041377443,0.3436341689900201,1.5951545625173724,0.719039784747362,0,1.326244632022371,0.24425882808079757,-0.665747988116997,0.13685887351823908,0.5616801957088379,0,-0.07113144182036389,-0.4602270326588024,-0.7416875945800098
4830,4,0.669142857142857,0.2640017023045305,0.2034170372422019,-0.4584126468930967,0.33309944385402795,0,-1.4599100440991428,0.0842970860372773,-1.4139595826933766,0.08006034778085581,0.11420709628798068,0,0.011132390594125107,-1.1450197907658988,-0.18328353496477132
4831,1,-0.3194285714285714,0.7900512087468053,-0.9762772290462096,-0.5685563849623564,-0.9926134677878796,0,1.4090377338598776,-1.0536271258504986,0.08246360645938267,-1.1864945006561858,-0.8166814171839977,0,-1.2558137656744994,0.711534433802451,-1.3647713401844297
4832,9,0.23285714285714287,-0.2620478041377443,-0.15276214398685528,-0.5825649512935557,-0.1329584330011108,0,-0.9968145623926497,-0.2984318339040163,-0.29164219082880716,-0.22508603438838176,-0.3013806622768819,0,-0.199253391934403,-0.8572828802809984,-0.014658130109659745
4833,2,0.28828571428571426,0.7900512087468053,0.3899067830574936,-0.5359125088836693,-0.4925886314253638,0,-1.0556492208412807,0.2981994094875536,0.4565694037475725,0.29643319701519316,-0.6507144826235192,0,0.47459981286122005,-0.14994497446506294,0.8789418670546156
4834,5,-0.2945714285714286,-1.314146817022294,-0.3732835683077203,-0.5803176077246065,0.4103454511051736,0,0.16956737777969633,-0.5184118346123474,-0.665747988116997,-0.17520421053412472,0.31411831307324733,1,-0.1258345175855247,-0.5602818341655448,0.39616558970288906
4836,9,0.556,0.7900512087468053,-0.43666619577837745,0.03377473301276133,-0.4799454764481916,0,-1.3398145557194627,-0.5792363791037215,1.578886795612142,-0.4953704092830762,-0.5499424774552422,0,-0.4333174032313621,-0.42995733156677596,-0.0971014717377028
4837,3,-0.48171428571428576,-2.366245829906844,0.9171882809568942,-0.5534371097902547,0.645741706392311,1,0.36821016790265154,0.9532350855429045,-0.665747988116997,0.7079687634701248,0.32811517489311565,0,0.5581252474857252,-0.5749948394444782,-0.2095921181173346
4839,1,0.32200000000000006,0.7900512087468053,-0.16136040713734015,-0.5516267120591585,-0.7129839759023799,0,0.7281933616063888,-0.30725226495740693,0.8306752010357623,-0.5832491843204888,-0.7290840081497686,0,-0.6772176505196164,1.062004411306095,-1.107060258089222
4840,2,0.5242857142857142,-0.2620478041377443,0.2862394858084676,-0.12549286027785278,-0.628390520407741,0,-1.3061514264009162,0.17814748761069266,0.4565694037475725,0.08806246617639563,-0.7229050712703949,0,0.20955301241868798,-0.3116090993349947,0.41154280778312374
4841,0,-0.22085714285714286,1.3161007151890802,-0.827386035324746,5.443832926059437,1.8090075048908394,0,-0.017247826366472603,-0.9304986619860267,1.578886795612142,-0.6366851320669671,2.7191168578430593,0,-1.049552157304074,1.440740349669637,-1.6850810622434031
4842,7,0.8791428571428572,0.7900512087468053,-2.5805687910217103,-0.5683047366005963,-1.0078924480560283,0,0.1368140627670559,-2.0048133365593506,0.4565694037475725,-1.8968121384191883,-0.9720085440147416,0,-1.9747122866703137,1.3934468548914498,-1.7257482980753829
4843,11,-0.10771428571428576,1.3161007151890802,0.06758479561691166,0.9522444887987912,0.1902192385278397,0,-0.27654490354987254,-0.06565614508705991,-0.29164219082880716,-0.0007508048747000116,-0.017944873325591353,0,-0.013436311800105908,-1.1664218680753027,0.02392150137558962
4844,7,0.2974285714285714,0.2640017023045305,-3.119133891090276,-0.4677800256143769,-1.8439455189064042,0,0.75427470504238,-2.1700489785344046,-0.29164219082880716,-2.246328240530004,-1.012348006715101,0,-2.289985315420857,2.1555046866290057,-2.0868263840045653
4845,8,0.5077142857142858,-1.314146817022294,0.2410190777284471,-0.5349186364948059,0.42396297988529963,0,-0.6820188125489431,0.1266788852928217,-0.665747988116997,0.21694560659908801,0.2120264307141127,1,0.20465357883042556,-1.0228228341835743,0.23160392188588869
4846,5,-0.3968571428571429,-2.366245829906844,0.11815968119572214,-0.1901009100000349,0.3199927861324399,1,0.2781385516178914,-0.01039922466151948,-1.4139595826933766,0.3709407664781412,0.11569494882102332,0,0.5731568007770098,0.0744517376792657,1.4318073838248129
4847,9,0.4045714285714286,-0.7880973105800192,-0.4558421607684988,-0.4509707876448902,-0.2892633628501379,0,-1.1790806950092851,-0.5974270493517899,-0.665747988116997,-0.5657553168220695,-0.3979752061561141,0,-0.5929060130113357,-0.42200947107900144,-0.5285322892643068
4848,3,-0.6708571428571428,-2.366245829906844,0.5174686474443783,-0.5593444412737731,0.5406318957142173,1,0.7591270480072156,0.4498604648900223,-2.1621711772697565,0.3705680332380495,0.2931170701909531,0,0.2686007918820081,-0.9506291788882502,-0.141165602419266
4849,9,0.07200000000000006,1.3161007151890802,0.13425734856849744,-0.47624171941886784,-0.2957145163070531,0,-0.8260727443174987,0.007331998945437849,1.578886795612142,-0.018414614284680327,-0.4780263569082416,0,0.035102842397684034,-0.778369327677487,0.14948559305599726
4850,7,0.7568571428571429,0.7900512087468053,-2.86044380222268,-0.5862184026605446,-1.436378800808918,0,0.2666142370764072,-2.1003472812110973,0.08246360645938267,-2.11804058992701,-0.9304017834998101,0,-2.2038369167465017,1.8665262072942754,-2.0693465859809934
4852,9,0.7562857142857142,0.2640017023045305,0.4488727342964512,-0.5634571560259217,0.3945347013901848,0,-1.5524078318663204,0.36776527595780306,-0.29164219082880716,0.27231723117435175,0.13504537071081105,0,0.17755714980483997,-1.0702729366646309,-0.21354581708751613
4854,5,0.9802857142857142,-1.314146817022294,0.01811439404693282,-0.558284532046326,0.06159275742815946,0,-1.1836297665388185,-0.11904555046240434,-1.4139595826933766,-0.17958458529594545,-0.142361745957382,1,-0.26490894915675905,-0.8163167399914809,-0.5153791828074975
4855,6,0.08714285714285719,-0.2620478041377443,-0.31079980689658104,-0.5865666964742463,-0.6894797267868696,0,-0.8421461303885165,-0.4573998725342155,-1.7880653799815664,-0.5168298308179817,-0.7018225584930895,0,-0.48559467469754314,-0.23223068607674163,-0.3764424274781007
4857,11,-0.6877142857142857,-0.7880973105800192,0.2817340642610035,-0.5090364749103022,0.3684273751810157,0,-0.01967399784889038,0.17299505123232156,-1.7880653799815664,0.22567974259161555,0.13910990916113805,0,0.20834078433721323,-1.1124738696334535,0.18100550943788773
4862,10,0.8868571428571428,1.3161007151890802,-0.39249990828098946,-0.122315183288074,-0.9679845821231695,0,0.12862573401389615,-0.5369659270830602,1.9529925929003318,-0.5586562847550547,-0.8418194431074898,0,-0.44716729092860646,0.021945280285259706,-0.08472171328711328
4865,2,0.6668571428571428,0.2640017023045305,0.5832353020283512,-0.1420177259697142,-0.6298837233844397,0,-1.4574838726167247,0.5297493909380835,-0.29164219082880716,0.41574157560847885,-0.7540088117258933,0,0.5906207504952858,0.008247102456408022,0.8466934593835217
4866,4,0.4285714285714286,0.7900512087468053,0.11452343225113468,-0.5549520577364356,0.0779343541475345,0,-1.2045554955746718,-0.014394889952231975,-1.0398537854051868,-0.029774069608746047,-0.14195355690730443,0,-0.06440201948692863,-1.1345190378638954,-0.16327402752755696
4867,7,-0.41514285714285715,-0.2620478041377443,-1.7707195462471013,-0.2731995977559349,-0.7891266987627844,0,1.5106336646861216,-1.6105506371002167,0.08246360645938267,-1.4627766709241066,-0.6545489395276886,0,-1.4852102163509613,0.7289829038762851,-1.1280793627529742
4868,5,0.17885714285714283,-2.366245829906844,-0.24463367968676258,-0.5170620720591692,-0.0443844039829317,1,-0.3329533905160858,-0.39165580248712817,-1.4139595826933766,-0.09120107840802151,-0.2055462166916623,0,0.06321765453071226,-0.41125253840794657,0.7947911272136535
4869,9,0.4437142857142857,-0.7880973105800192,0.1298611259571017,-0.03496652039190466,-0.15609052092044903,0,-1.2206288816456894,0.0024827883255510302,-0.29164219082880716,0.020454761662592108,-0.3623144301105307,0,0.07135201327584861,-0.8963500920741481,0.21847123073506902
4872,10,0.03485714285714292,-0.7880973105800192,-1.8542233934940047,-0.39725242550617024,-0.9570442331896257,0,1.0329811540851221,-1.6593009706112636,-0.665747988116997,-1.4557859995508287,-0.7506363488211135,0,-1.4054348163278536,0.7036267973274979,-0.8037008335013098
4873,11,-0.8891428571428571,0.7900512087468053,0.4268434193912311,-0.5630342456945123,0.39822868105917797,0,0.19413236403917616,0.34166726260309355,-0.29164219082880716,0.3406616760609388,0.14384315066489067,0,0.3100397646813596,-1.0770060959514847,0.1715436080016308
4874,1,0.5437142857142858,-0.7880973105800192,-1.7148212455616956,-0.5223993620135827,-1.6455266878396413,0,0.4928547278118649,-1.5768763227733642,-0.29164219082880716,-1.8194280387742656,-0.9988944394781101,0,-1.9159399201634184,1.8032189759160593,-2.0995607672624645
